frame,velocidade_media,aceleracao_media,jitter_medio,fluidez_movimento,confianca_media,confianca_min,confianca_std,total_pessoas,video,tracking,classe
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_050_x264,DeepSORT,normal
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_360_x264,DeepSORT,normal
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_360_x264,DeepSORT,normal
2,0.0,0.0,0.0,0.0,0.4152476191520691,0.007063052151352167,0.34846964478492737,1,Normal_Videos_360_x264,DeepSORT,normal
3,0.057785049080848694,0.09821674227714539,0.0,0.9424349387203467,0.4147223234176636,0.006596583407372236,0.35160624980926514,2,Normal_Videos_360_x264,DeepSORT,normal
4,0.044745173305273056,0.047785427421331406,0.4569224661644418,0.9657729788638495,0.42054274678230286,0.0154874911531806,0.3447287678718567,2,Normal_Videos_360_x264,DeepSORT,normal
5,0.09210345894098282,0.06174526363611221,0.5111927207976583,0.9468065656891399,0.44376885890960693,0.010175400413572788,0.3541572690010071,2,Normal_Videos_360_x264,DeepSORT,normal
6,0.15249624848365784,0.14931729435920715,0.5673733793417273,0.9048387092642262,0.4306328594684601,0.01862703077495098,0.3363490700721741,3,Normal_Videos_360_x264,DeepSORT,normal
7,0.0032068081200122833,0.103142149746418,0.540861924187332,0.9256743534916946,0.15044593811035156,0.014961962588131428,0.20057319104671478,3,Normal_Videos_360_x264,DeepSORT,normal
8,0.10614033043384552,0.0027180372271686792,0.4623198334285675,0.999964079920299,0.4176987409591675,0.03217366337776184,0.30029889941215515,3,Normal_Videos_360_x264,DeepSORT,normal
9,0.10686898231506348,0.06115908548235893,0.5212641762383006,0.9459842051089735,0.4162251949310303,0.017696965485811234,0.3398336172103882,3,Normal_Videos_360_x264,DeepSORT,normal
10,0.04655221477150917,0.11000906676054001,0.6435477091337161,0.9251374855670561,0.6949781775474548,0.03197057172656059,0.3394109904766083,4,Normal_Videos_360_x264,DeepSORT,normal
11,0.06750993430614471,0.1092597171664238,0.5196057683623261,0.9193142158767691,0.6641073822975159,0.07433127611875534,0.31428635120391846,4,Normal_Videos_360_x264,DeepSORT,normal
12,0.05672487989068031,0.22760769724845886,0.43649906218124207,0.8591924069202072,0.36653488874435425,0.007366558071225882,0.3279336094856262,4,Normal_Videos_360_x264,DeepSORT,normal
13,0.28146734833717346,0.061073120683431625,0.5989606895778176,0.9521315155230373,0.47426363825798035,0.024349864572286606,0.35247477889060974,4,Normal_Videos_360_x264,DeepSORT,normal
14,0.3330085277557373,0.2282743901014328,0.6874646112410456,0.8594188068811118,0.4151487648487091,0.009289443492889404,0.3394523561000824,4,Normal_Videos_360_x264,DeepSORT,normal
15,0.11002340167760849,0.16253480315208435,0.5465956403225853,0.8979487458075615,0.3973720967769623,0.01606549136340618,0.3238165080547333,4,Normal_Videos_360_x264,DeepSORT,normal
16,0.15280072391033173,0.006115868221968412,0.4817432977172774,0.999857822990653,0.924104630947113,0.6696659326553345,0.08485735952854156,4,Normal_Videos_360_x264,DeepSORT,normal
17,0.14786319434642792,0.15848231315612793,0.5906891787109505,0.8952009785562054,0.9325494170188904,0.6222717761993408,0.08993221819400787,5,Normal_Videos_360_x264,DeepSORT,normal
18,0.10544319450855255,0.04184548184275627,0.5299733125034884,0.9769804670842015,0.9453856348991394,0.7379204630851746,0.06693073362112045,5,Normal_Videos_360_x264,DeepSORT,normal
19,0.06974608451128006,0.49633681774139404,0.5494796118086325,0.8820490876841164,0.9334168434143066,0.7828129529953003,0.06774092465639114,5,Normal_Videos_360_x264,DeepSORT,normal
20,0.48929286003112793,0.48700594902038574,0.46582884311466155,0.8862822045585841,0.7838065028190613,0.1181696206331253,0.2778472602367401,5,Normal_Videos_360_x264,DeepSORT,normal
21,0.0022869184613227844,0.00108544179238379,0.393282368300325,0.9999985318113387,0.6317976713180542,0.010594598948955536,0.3673328161239624,5,Normal_Videos_360_x264,DeepSORT,normal
22,0.0025646123103797436,0.0010691259521991014,0.5646512074480187,0.9999993058218295,0.5345969200134277,0.007202256005257368,0.3675142526626587,5,Normal_Videos_360_x264,DeepSORT,normal
23,0.002608498092740774,0.10778260231018066,0.41759214992126203,0.9229537843182918,0.439672589302063,0.021001100540161133,0.33676424622535706,5,Normal_Videos_360_x264,DeepSORT,normal
24,0.11021147668361664,0.0020006541162729263,0.5192668771430072,0.9999937650484239,0.4745376706123352,0.014380685985088348,0.37029606103897095,5,Normal_Videos_360_x264,DeepSORT,normal
25,0.11144495755434036,0.057720258831977844,0.6353531517314979,0.9554793339107122,0.5160213708877563,0.01763591170310974,0.35717514157295227,5,Normal_Videos_360_x264,DeepSORT,normal
26,0.05946967750787735,0.005934135522693396,0.6948521438473314,0.9999754343839758,0.5415714979171753,0.04960565268993378,0.3423665165901184,5,Normal_Videos_360_x264,DeepSORT,normal
27,0.05991654470562935,0.06180574744939804,0.4705141631578133,0.9590855002825284,0.5856267809867859,0.08185037225484848,0.3208371698856354,6,Normal_Videos_360_x264,DeepSORT,normal
28,0.014986139722168446,0.10680646449327469,0.5292013872907908,0.9324280555525336,0.4929571747779846,0.013864769600331783,0.3377397358417511,6,Normal_Videos_360_x264,DeepSORT,normal
29,0.10805520415306091,0.09952583909034729,0.5955936339899736,0.9398416515769181,0.48716041445732117,0.012434156611561775,0.32674676179885864,6,Normal_Videos_360_x264,DeepSORT,normal
30,0.01647159829735756,0.10582505911588669,0.424596205351147,0.9328840882672583,0.7614173293113708,0.16445040702819824,0.24420173466205597,6,Normal_Videos_360_x264,DeepSORT,normal
31,0.10815733671188354,0.10766369849443436,0.5877832367830732,0.924198531340907,0.5595583915710449,0.007156724575906992,0.3576209247112274,6,Normal_Videos_360_x264,DeepSORT,normal
32,0.004108740948140621,0.05318112671375275,0.3086917655765603,0.9598136519784576,0.6079800128936768,0.010022168047726154,0.3670395612716675,6,Normal_Videos_360_x264,DeepSORT,normal
33,0.05544017627835274,0.052614983171224594,0.8089773952341206,0.9615653454121798,0.4785989820957184,0.015908116474747658,0.34713810682296753,6,Normal_Videos_360_x264,DeepSORT,normal
34,0.00649062916636467,0.10508499294519424,0.5168732373483763,0.9258660213593636,0.7940891981124878,0.10878785699605942,0.26052457094192505,6,Normal_Videos_360_x264,DeepSORT,normal
35,0.10891532152891159,0.05623168870806694,0.3848176769164328,0.9603580050859981,0.5556870102882385,0.02570921555161476,0.3582764267921448,6,Normal_Videos_360_x264,DeepSORT,normal
36,0.06061047688126564,0.10140501707792282,0.3573474149845493,0.9387806652645897,0.5304306149482727,0.015664244070649147,0.34180495142936707,6,Normal_Videos_360_x264,DeepSORT,normal
37,0.1598728746175766,0.20004808902740479,0.5562422200513575,0.8945755524732397,0.432279497385025,0.010526234284043312,0.34680646657943726,6,Normal_Videos_360_x264,DeepSORT,normal
38,0.06497466564178467,0.05445145070552826,0.726706400643483,0.9644272510049844,0.3925919830799103,0.00858939066529274,0.335051029920578,6,Normal_Videos_360_x264,DeepSORT,normal
39,0.11159361898899078,0.1556195318698883,0.647165280882118,0.9156952675573554,0.47013232111930847,0.012366779148578644,0.3418737053871155,6,Normal_Videos_360_x264,DeepSORT,normal
40,0.057371389120817184,0.053822070360183716,0.5585781826929972,0.9633766511208237,0.46576449275016785,0.013293619267642498,0.35008543729782104,6,Normal_Videos_360_x264,DeepSORT,normal
41,0.01006419025361538,0.006593303754925728,0.7424355673921146,0.9999451159675967,0.46734821796417236,0.013014338910579681,0.3518546223640442,6,Normal_Videos_360_x264,DeepSORT,normal
42,0.0034708853345364332,0.10525568574666977,0.5634738725625854,0.9299165552392256,0.43752893805503845,0.012090727686882019,0.34107935428619385,6,Normal_Videos_360_x264,DeepSORT,normal
43,0.10869666934013367,0.05174066126346588,0.36150627922467465,0.9622315776886107,0.42785778641700745,0.010766228660941124,0.3434144854545593,6,Normal_Videos_360_x264,DeepSORT,normal
44,0.05832049250602722,0.052911922335624695,0.8226247203237322,0.9611851615091076,0.7344862222671509,0.06902337074279785,0.27860650420188904,6,Normal_Videos_360_x264,DeepSORT,normal
45,0.007296040188521147,0.05362007021903992,0.6741880895323749,0.9602398456744963,0.7687112092971802,0.09368076920509338,0.28596553206443787,6,Normal_Videos_360_x264,DeepSORT,normal
46,0.05593586340546608,0.05750145763158798,0.5535627368399615,0.9572029608153756,0.7641485333442688,0.09375284612178802,0.28553009033203125,6,Normal_Videos_360_x264,DeepSORT,normal
47,0.007181601133197546,0.05248923972249031,0.6434868445591122,0.9669747462511065,0.4193026125431061,0.009486564435064793,0.3372809588909149,6,Normal_Videos_360_x264,DeepSORT,normal
48,0.058451633900403976,0.09876461327075958,0.33808104504674963,0.9373573364007548,0.4546929895877838,0.01142894197255373,0.3519284427165985,6,Normal_Videos_360_x264,DeepSORT,normal
49,0.059698112308979034,0.1086108535528183,0.6086347418452512,0.9252900692489517,0.5135772228240967,0.013019362464547157,0.35071611404418945,6,Normal_Videos_360_x264,DeepSORT,normal
50,0.16575880348682404,0.11693841218948364,0.5004579780976169,0.9204933930848954,0.4637126326560974,0.017132893204689026,0.33725374937057495,6,Normal_Videos_360_x264,DeepSORT,normal
51,0.04882603511214256,0.158600851893425,0.652988320713517,0.9015813340620266,0.5777273774147034,0.013341701589524746,0.3767074942588806,6,Normal_Videos_360_x264,DeepSORT,normal
52,0.11641712486743927,0.06222638115286827,0.3540874795301884,0.960873412778955,0.45392289757728577,0.008905498310923576,0.34730392694473267,6,Normal_Videos_360_x264,DeepSORT,normal
53,0.1607515513896942,0.051337625831365585,0.5345760252031785,0.9656249852176191,0.46016159653663635,0.009288548491895199,0.35091790556907654,6,Normal_Videos_360_x264,DeepSORT,normal
54,0.11383453011512756,0.15688931941986084,0.7197522055945391,0.9054382579855565,0.46616119146347046,0.015126031823456287,0.3490848243236542,6,Normal_Videos_360_x264,DeepSORT,normal
55,0.05009838193655014,0.004746359772980213,0.4326292287794944,0.9999653059162533,0.40390291810035706,0.018778515979647636,0.31541576981544495,6,Normal_Videos_360_x264,DeepSORT,normal
56,0.05342673882842064,0.04901398718357086,0.5606920503501254,0.9685467035432647,0.3954106867313385,0.014638295397162437,0.3315286934375763,6,Normal_Videos_360_x264,DeepSORT,normal
57,0.005974268540740013,0.0023668590001761913,0.3253987118503746,0.9999963742161113,0.543877124786377,0.04580054432153702,0.3279000520706177,6,Normal_Videos_360_x264,DeepSORT,normal
58,0.0066460417583584785,0.054324306547641754,0.516996218698932,0.9594798687536281,0.5926662683486938,0.06122608110308647,0.31700652837753296,6,Normal_Videos_360_x264,DeepSORT,normal
59,0.056995030492544174,0.0656067430973053,0.5111295036023402,0.9649772884271612,0.6079350113868713,0.04879051446914673,0.32437610626220703,5,Normal_Videos_360_x264,DeepSORT,normal
60,0.02542099915444851,0.0569453239440918,0.33919838810397296,0.9604428112744299,0.4539380967617035,0.00874701701104641,0.34520235657691956,5,Normal_Videos_360_x264,DeepSORT,normal
61,0.07771092653274536,0.06573355942964554,0.3224776676153325,0.9521874381272981,0.45257794857025146,0.008145890198647976,0.3467147946357727,5,Normal_Videos_360_x264,DeepSORT,normal
62,0.129598006606102,0.2333104908466339,0.5649815988763703,0.8909991109707062,0.5139514207839966,0.03382819518446922,0.35703450441360474,5,Normal_Videos_360_x264,DeepSORT,normal
63,0.16384950280189514,0.4603545367717743,0.6346630370068589,0.9188940417065147,0.6391110420227051,0.021589413285255432,0.3263537287712097,5,Normal_Videos_360_x264,DeepSORT,normal
64,0.5876111388206482,0.5190063118934631,0.86117779898486,0.9256789437552726,0.7549331784248352,0.032585956156253815,0.3306408226490021,5,Normal_Videos_360_x264,DeepSORT,normal
65,0.0,0.0,0.0,0.0,0.6965523362159729,0.04590481147170067,0.3231196105480194,5,Normal_Videos_360_x264,DeepSORT,normal
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_892_x264,DeepSORT,normal
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Normal_Videos_892_x264,DeepSORT,normal
2,0.0,0.0,0.0,0.0,0.6735952496528625,0.10223588347434998,0.3031259775161743,1,Normal_Videos_892_x264,DeepSORT,normal
3,0.08700264245271683,0.13955387473106384,0.0,0.9568614060995572,0.7207063436508179,0.026049721986055374,0.3418480455875397,1,Normal_Videos_892_x264,DeepSORT,normal
4,0.06840349733829498,0.06840349733829498,0.6761318095881789,0.973284547519954,0.6884239315986633,0.03870397433638573,0.33971700072288513,1,Normal_Videos_892_x264,DeepSORT,normal
5,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Normal_Videos_892_x264,DeepSORT,normal
6,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Normal_Videos_892_x264,DeepSORT,normal
7,0.0,0.010879816487431526,0.5000000139137676,0.9999159930449338,0.0,0.0,0.0,1,Normal_Videos_892_x264,DeepSORT,normal
8,0.010879816487431526,0.010879816487431526,0.5000000139137676,0.9999159930449338,0.5988368391990662,0.035328254103660583,0.3413677215576172,1,Normal_Videos_892_x264,DeepSORT,normal
9,0.0,0.007160264998674393,0.5000000139137676,0.9999218304574844,0.0,0.0,0.0,1,Normal_Videos_892_x264,DeepSORT,normal
10,0.007160264998674393,0.043661970645189285,0.5000000139137676,0.9843808560220203,0.6418417692184448,0.0892212986946106,0.300514280796051,1,Normal_Videos_892_x264,DeepSORT,normal
11,0.05082223191857338,0.008637253195047379,0.4609770941287337,0.999933745219861,0.6912547945976257,0.02313224971294403,0.3514154255390167,1,Normal_Videos_892_x264,DeepSORT,normal
12,0.0464465357363224,0.008009110577404499,0.31093292139797074,0.9999042003944901,0.6744990348815918,0.040146179497241974,0.3331024944782257,1,Normal_Videos_892_x264,DeepSORT,normal
13,0.052205368876457214,0.10807567834854126,0.3487886187720925,0.9549064544192372,0.6650844216346741,0.028918761759996414,0.3427618443965912,1,Normal_Videos_892_x264,DeepSORT,normal
14,0.09475373476743698,0.08275899291038513,0.35479542863766017,0.9672622872513934,0.7544201612472534,0.05366385355591774,0.3316551744937897,1,Normal_Videos_892_x264,DeepSORT,normal
15,0.011994744651019573,0.11078198254108429,0.372259463435475,0.9601249674373206,0.7683115005493164,0.13046935200691223,0.30015829205513,1,Normal_Videos_892_x264,DeepSORT,normal
16,0.11977279931306839,0.1462961733341217,0.37229721920338704,0.9573580601617284,0.8042120933532715,0.3422844707965851,0.21244947612285614,1,Normal_Videos_892_x264,DeepSORT,normal
17,0.06779593229293823,0.02563517354428768,0.5098725970130764,0.9995624912207522,0.8804394602775574,0.2900972366333008,0.1770579069852829,1,Normal_Videos_892_x264,DeepSORT,normal
18,0.050124071538448334,0.014066656120121479,0.5186996678779331,0.9999254154071305,0.8336659669876099,0.18017913401126862,0.21683405339717865,1,Normal_Videos_892_x264,DeepSORT,normal
19,0.038558997213840485,0.03478196635842323,0.4879010547635024,0.9872323374963319,0.8312819600105286,0.2797481119632721,0.1882752627134323,1,Normal_Videos_892_x264,DeepSORT,normal
20,0.013844098895788193,0.0508289709687233,0.6920959348442589,0.9846509045655312,0.855109453201294,0.22287485003471375,0.20664142072200775,1,Normal_Videos_892_x264,DeepSORT,normal
21,0.06414542347192764,0.06006547436118126,0.6559756936744989,0.987123007119189,0.8633851408958435,0.5206656455993652,0.1306445598602295,1,Normal_Videos_892_x264,DeepSORT,normal
22,0.05246925726532936,0.03633289039134979,0.2517238897851519,0.9992404167858535,0.9027197957038879,0.6227431297302246,0.10803832858800888,1,Normal_Videos_892_x264,DeepSORT,normal
23,0.01613636314868927,0.048017628490924835,0.2384314309684178,0.9815534377977295,0.9146676659584045,0.6218669414520264,0.0955604538321495,1,Normal_Videos_892_x264,DeepSORT,normal
24,0.04268696904182434,0.03936390206217766,0.5263004921138003,0.9823017957638177,0.8945034742355347,0.4643273651599884,0.13062317669391632,1,Normal_Videos_892_x264,DeepSORT,normal
25,0.07631129771471024,0.07631129771471024,0.7843138098141769,0.9666622945739881,0.8900445699691772,0.46436670422554016,0.1318606287240982,1,Normal_Videos_892_x264,DeepSORT,normal
26,0.0,0.04667919874191284,0.5000000139137676,0.9831037571348354,0.915071964263916,0.5501326322555542,0.10466287285089493,1,Normal_Videos_892_x264,DeepSORT,normal
27,0.04667919874191284,0.04667919874191284,0.5000000139137676,0.9831037571348354,0.8123962879180908,0.14862245321273804,0.2362147867679596,1,Normal_Videos_892_x264,DeepSORT,normal
28,0.0,0.11119143664836884,0.5000000139137676,0.9529816342483824,0.0,0.0,0.0,1,Normal_Videos_892_x264,DeepSORT,normal
29,0.11119143664836884,0.014762099832296371,0.5000000139137676,0.9998426012716525,0.7385939359664917,0.2164166271686554,0.3007298409938812,1,Normal_Videos_892_x264,DeepSORT,normal
30,0.11436822265386581,0.11433100700378418,0.6989467663637633,0.9714475252847438,0.814033567905426,0.14123351871967316,0.2344454526901245,1,Normal_Videos_892_x264,DeepSORT,normal
31,0.0582948736846447,0.0559493713080883,0.3404473261392052,0.9856959352570849,0.8166555762290955,0.1468035727739334,0.23609872162342072,1,Normal_Videos_892_x264,DeepSORT,normal
32,0.09104794263839722,0.023042351007461548,0.17927692703247294,0.9994110026464527,0.7835174798965454,0.07403460144996643,0.26537519693374634,1,Normal_Videos_892_x264,DeepSORT,normal
33,0.08483074605464935,0.13891670107841492,0.21749443470512841,0.9761305566101633,0.7688519954681396,0.06379838287830353,0.2936508059501648,1,Normal_Videos_892_x264,DeepSORT,normal
34,0.13502442836761475,0.1372462511062622,0.3619209475982852,0.9717084225858652,0.7441015243530273,0.035808663815259933,0.33419471979141235,1,Normal_Videos_892_x264,DeepSORT,normal
35,0.043409667909145355,0.05972002446651459,0.524699761390817,0.9802657629313472,0.69193434715271,0.03471408039331436,0.3373524248600006,1,Normal_Videos_892_x264,DeepSORT,normal
36,0.03995303437113762,0.03317653015255928,0.22823536252091814,0.9895697412283209,0.6724333167076111,0.06251952797174454,0.3306106626987457,1,Normal_Videos_892_x264,DeepSORT,normal
37,0.00677650747820735,0.06902968138456345,0.5354247520985433,0.9811389008557526,0.7004568576812744,0.03700201213359833,0.3416084051132202,1,Normal_Videos_892_x264,DeepSORT,normal
38,0.07526808977127075,0.04069434106349945,0.5411073177060124,0.9926292141264026,0.7425287961959839,0.06778515130281448,0.3202667832374573,1,Normal_Videos_892_x264,DeepSORT,normal
39,0.060147810727357864,0.09070956707000732,0.3130664827672058,0.972880079252579,0.6940760612487793,0.0367303304374218,0.3358709514141083,1,Normal_Videos_892_x264,DeepSORT,normal
40,0.08485636860132217,0.019437147304415703,0.26150227319215763,0.9995326864897993,0.6748530864715576,0.04042886942625046,0.3174934387207031,1,Normal_Videos_892_x264,DeepSORT,normal
41,0.0942220464348793,0.13959293067455292,0.35507797079632636,0.9584848319225157,0.6557725071907043,0.18070295453071594,0.2213170826435089,1,Normal_Videos_892_x264,DeepSORT,normal
42,0.08789633959531784,0.09700425714254379,0.2711173012415138,0.9648078822357216,0.7482485771179199,0.029185261577367783,0.3461260497570038,1,Normal_Videos_892_x264,DeepSORT,normal
43,0.057672351598739624,0.1161605641245842,0.2505667229305179,0.9538988591181498,0.763094961643219,0.09883441030979156,0.2866826355457306,1,Normal_Videos_892_x264,DeepSORT,normal
44,0.10563209652900696,0.1641152948141098,0.2948882378551799,0.9390976930578809,0.6558223962783813,0.038238395005464554,0.3429459035396576,1,Normal_Videos_892_x264,DeepSORT,normal
45,0.08916838467121124,0.08329782634973526,0.264938048072151,0.9660530607183624,0.6957647800445557,0.1303766518831253,0.2732635736465454,1,Normal_Videos_892_x264,DeepSORT,normal
46,0.005870549939572811,0.0769042894244194,0.44054989559599506,0.9601196995239444,0.7495002150535583,0.0641634464263916,0.285802960395813,1,Normal_Videos_892_x264,DeepSORT,normal
47,0.08002692461013794,0.11251705884933472,0.43153165532536875,0.9478636807570179,0.8263248205184937,0.21762485802173615,0.22076678276062012,1,Normal_Videos_892_x264,DeepSORT,normal
48,0.04234318807721138,0.0386267751455307,0.41463797926874535,0.9807773268328467,0.8560080528259277,0.3696436882019043,0.16110554337501526,1,Normal_Videos_892_x264,DeepSORT,normal
49,0.003716413164511323,0.0020992462523281574,0.7107467529558589,0.9999988490330511,0.867304801940918,0.4008817672729492,0.1559842824935913,1,Normal_Videos_892_x264,DeepSORT,normal
50,0.005655612796545029,0.0034002973698079586,0.7585334125739452,0.9999436406584741,0.8672844171524048,0.38855427503585815,0.1538446992635727,1,Normal_Videos_892_x264,DeepSORT,normal
51,0.0026855100877583027,0.0027083291206508875,0.8775545435577996,0.9999648503858127,0.8656423687934875,0.4199913740158081,0.14655636250972748,1,Normal_Videos_892_x264,DeepSORT,normal
52,0.0040041133761405945,0.0027373386546969414,0.4638759781944687,0.9999692887077554,0.8315081596374512,0.3364023268222809,0.1714378297328949,1,Normal_Videos_892_x264,DeepSORT,normal
53,0.0056176264770329,0.002043930348008871,0.6350682569521175,0.9999651555872333,0.8488701581954956,0.3677586317062378,0.16651545464992523,1,Normal_Videos_892_x264,DeepSORT,normal
54,0.004269325640052557,0.040788546204566956,0.4371621976586595,0.9807599725072732,0.8365825414657593,0.33334603905677795,0.18303290009498596,1,Normal_Videos_892_x264,DeepSORT,normal
55,0.04450748488306999,0.03923340514302254,0.6826044763006369,0.9806852695601608,0.8092924952507019,0.21854951977729797,0.21425503492355347,1,Normal_Videos_892_x264,DeepSORT,normal
56,0.007573680020868778,0.14821365475654602,0.4921138395525755,0.9378056169107089,0.8023115396499634,0.04698494076728821,0.2683142125606537,1,Normal_Videos_892_x264,DeepSORT,normal
57,0.1492377519607544,0.15273696184158325,0.44284115844406663,0.9375002261368172,0.6054272651672363,0.02162783034145832,0.3426254093647003,1,Normal_Videos_892_x264,DeepSORT,normal
58,0.011148061603307724,0.1180417537689209,0.4282245536202393,0.959178129222169,0.6706557273864746,0.06296996027231216,0.32851919531822205,1,Normal_Videos_892_x264,DeepSORT,normal
59,0.12548430263996124,0.1229504868388176,0.3175101848684684,0.9603000124754542,0.7715216875076294,0.1205395832657814,0.2799631655216217,1,Normal_Videos_892_x264,DeepSORT,normal
60,0.0025338123086839914,0.061655186116695404,0.4612041599731413,0.9808552264018366,0.7792204022407532,0.13963492214679718,0.2742197513580322,1,Normal_Videos_892_x264,DeepSORT,normal
61,0.06418900936841965,0.049293674528598785,0.4368567743662738,0.9815440325980372,0.7478911876678467,0.09682890772819519,0.28149375319480896,1,Normal_Videos_892_x264,DeepSORT,normal
62,0.018327143043279648,0.04578468203544617,0.19062598833011382,0.98045681704201,0.7538528442382812,0.04637059196829796,0.28615811467170715,2,Normal_Videos_892_x264,DeepSORT,normal
63,0.04795791581273079,0.08360901474952698,0.4326020218593005,0.96828493912213,0.8639689683914185,0.24912631511688232,0.1846015751361847,2,Normal_Videos_892_x264,DeepSORT,normal
64,0.06298674643039703,0.055653903633356094,0.4815359635304721,0.9839808277672096,0.9228499531745911,0.5888259410858154,0.10635581612586975,2,Normal_Videos_892_x264,DeepSORT,normal
65,0.03824782371520996,0.060034044086933136,0.44837463620015244,0.9816513515882813,0.9003329873085022,0.5118483304977417,0.12045556306838989,2,Normal_Videos_892_x264,DeepSORT,normal
66,0.08956485241651535,0.061889901757240295,0.25380413773336546,0.980439540305083,0.922278106212616,0.4663572311401367,0.1226208359003067,2,Normal_Videos_892_x264,DeepSORT,normal
67,0.04221015423536301,0.015806369483470917,0.1950127532155453,0.9994521267144364,0.9119623303413391,0.3664509654045105,0.14881935715675354,2,Normal_Videos_892_x264,DeepSORT,normal
68,0.05030752718448639,0.026788517832756042,0.18463576064603107,0.9988471838959468,0.8940072059631348,0.1599753201007843,0.20481254160404205,2,Normal_Videos_892_x264,DeepSORT,normal
69,0.03660301864147186,0.020848678424954414,0.38113722948217144,0.9988620323575444,0.8838696479797363,0.14299792051315308,0.21806657314300537,2,Normal_Videos_892_x264,DeepSORT,normal
70,0.019474074244499207,0.05632849410176277,0.6392723142772512,0.9678277561056421,0.9119517803192139,0.4255976378917694,0.13738515973091125,2,Normal_Videos_892_x264,DeepSORT,normal
71,0.06389129161834717,0.06419471651315689,0.5908104525142136,0.9676886659121758,0.8588768839836121,0.10368506610393524,0.2388117015361786,2,Normal_Videos_892_x264,DeepSORT,normal
72,0.025951465591788292,0.10513488203287125,0.4492171779797689,0.9390766804282235,0.7756677269935608,0.06912972778081894,0.2862586975097656,2,Normal_Videos_892_x264,DeepSORT,normal
73,0.11891046911478043,0.11133421957492828,0.5151431124861167,0.9386977144058205,0.7655603885650635,0.06863708794116974,0.3051718771457672,2,Normal_Videos_892_x264,DeepSORT,normal
74,0.022409753873944283,0.11145181208848953,0.6759725902895268,0.9359284880513862,0.7285456657409668,0.024455752223730087,0.32251566648483276,2,Normal_Videos_892_x264,DeepSORT,normal
